"name"	"SN2002ap"
"source"	"name"	"<a href='https://www.nhn.ou.edu/~suspect/'>SUSPECT</a>"	"alias"	"1"	"secondary"	"1"
"source"	"name"	"<a href='http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=astro-ph/0307136&amp;db_key=AST'>astro-ph/0307136</a>"	"alias"	"2"
"source"	"name"	"<a href='http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=2002MNRAS.332L..73G&amp;db_key=AST'>2002MNRAS.332L..73G</a>"	"alias"	"3"
"source"	"name"	"<a href='http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=astro-ph/0304010&amp;db_key=AST'>astro-ph/0304010</a>"	"alias"	"4"
"source"	"name"	"<a href='http://adsabs.harvard.edu/cgi-bin/nph-bib_query?bibcode=astro-ph/0209507&amp;db_key=AST'>astro-ph/0209507</a>"	"alias"	"5"
"source"	"name"	"<a href='http://adsabs.harvard.edu/abs/2014ApJS..213...19B'>Bianco et al. 2014</a>"	"alias"	"6"
"source"	"name"	"<a href='http://dau.itep.ru/sn/node/72'>Sternberg Astronomical Institute Supernova Light Curve Catalogue</a>"	"alias"	"7"	"secondary"	"1"
"source"	"name"	"VSNET 2003"	"alias"	"8"
"source"	"name"	"R.J.Foley et al., 2003, PASP, 115, 1220; astro-ph/0307136"	"alias"	"9"
"source"	"name"	"A.Gal-Yam, E.O.Ofek, O.Shemmer, 2002, MNRAS, 332, L73; astro-ph/0204008"	"alias"	"10"
"source"	"name"	"Y.Yoshii et al., 2003, ApJ, 592, 467; astro-ph/0304010"	"alias"	"11"
"source"	"name"	"Unknown,?"	"alias"	"12"
"photometry"	"timeunit"	"MJD"	"time"	"52327.24"	"band"	"R"	"abmag"	"12.74"	"aberr"	"0.02"	"source"	"1,4"
"photometry"	"timeunit"	"MJD"	"time"	"52327.24"	"band"	"U"	"abmag"	"15.28"	"aberr"	"0.05"	"source"	"1,4"
"photometry"	"timeunit"	"MJD"	"time"	"52327.24"	"band"	"B"	"abmag"	"14.48"	"aberr"	"0.02"	"source"	"1,4"
"photometry"	"timeunit"	"MJD"	"time"	"52327.24"	"band"	"I"	"abmag"	"12.55"	"aberr"	"0.01"	"source"	"1,4"
"photometry"	"timeunit"	"MJD"	"time"	"52327.77"	"band"	"R"	"abmag"	"12.8"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52327.8"	"band"	"B"	"abmag"	"14.43"	"source"	"7,12"
"photometry"	"timeunit"	"MJD"	"time"	"52327.8"	"band"	"C"	"abmag"	"13.2"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52327.8"	"band"	"I"	"abmag"	"12.59"	"source"	"7,12"
"photometry"	"timeunit"	"MJD"	"time"	"52327.8"	"band"	"R"	"abmag"	"12.87"	"source"	"7,12"
"photometry"	"timeunit"	"MJD"	"time"	"52327.8"	"band"	"V"	"abmag"	"13.33"	"source"	"7,12"
"photometry"	"timeunit"	"MJD"	"time"	"52327.83"	"band"	"R"	"abmag"	"13.04"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52328.04"	"band"	"C"	"abmag"	"12.95"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52328.06"	"band"	"C"	"abmag"	"13.1"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52328.57"	"band"	"V"	"abmag"	"13.29"	"aberr"	"0.03"	"source"	"1,5"
"photometry"	"timeunit"	"MJD"	"time"	"52328.57"	"band"	"R"	"abmag"	"12.87"	"aberr"	"0.03"	"source"	"1,5"
"photometry"	"timeunit"	"MJD"	"time"	"52328.57"	"band"	"B"	"abmag"	"14.59"	"aberr"	"0.02"	"source"	"1,5"
"photometry"	"timeunit"	"MJD"	"time"	"52328.57"	"band"	"I"	"abmag"	"12.56"	"aberr"	"0.02"	"source"	"1,5"
"photometry"	"timeunit"	"MJD"	"time"	"52328.7"	"band"	"U"	"abmag"	"15.609"	"aberr"	"0.162"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52328.7"	"band"	"U"	"abmag"	"15.61"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52328.71"	"band"	"I"	"abmag"	"12.5831"	"aberr"	"0.009"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52328.71"	"band"	"B"	"abmag"	"14.559"	"aberr"	"0.019"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52328.71"	"band"	"V"	"abmag"	"13.3414"	"aberr"	"0.01"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52328.71"	"band"	"R"	"abmag"	"12.8897"	"aberr"	"0.006"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52328.71"	"band"	"B"	"abmag"	"14.56"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52328.71"	"band"	"I"	"abmag"	"12.58"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52328.71"	"band"	"R"	"abmag"	"12.89"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52328.71"	"band"	"V"	"abmag"	"13.34"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52328.77"	"band"	"C"	"abmag"	"13.5"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52328.8"	"band"	"R"	"abmag"	"13.11"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52328.8"	"band"	"V"	"abmag"	"13.3"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52329.13"	"band"	"V"	"abmag"	"13.093"	"aberr"	"0.023"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52329.13"	"band"	"U"	"abmag"	"15.116"	"aberr"	"0.051"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52329.13"	"band"	"R"	"abmag"	"12.687"	"aberr"	"0.019"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52329.13"	"band"	"B"	"abmag"	"14.237"	"aberr"	"0.029"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52329.13"	"band"	"I"	"abmag"	"12.527"	"aberr"	"0.024"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52329.13"	"band"	"B"	"abmag"	"14.59"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52329.13"	"band"	"I"	"abmag"	"12.65"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52329.13"	"band"	"R"	"abmag"	"12.89"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52329.13"	"band"	"U"	"abmag"	"15.53"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52329.13"	"band"	"V"	"abmag"	"13.36"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52329.6"	"band"	"V"	"abmag"	"13.38"	"aberr"	"0.03"	"source"	"1,5"
"photometry"	"timeunit"	"MJD"	"time"	"52329.6"	"band"	"R"	"abmag"	"12.93"	"aberr"	"0.03"	"source"	"1,5"
"photometry"	"timeunit"	"MJD"	"time"	"52329.6"	"band"	"B"	"abmag"	"14.65"	"aberr"	"0.02"	"source"	"1,5"
"photometry"	"timeunit"	"MJD"	"time"	"52329.6"	"band"	"I"	"abmag"	"12.62"	"aberr"	"0.02"	"source"	"1,5"
"photometry"	"timeunit"	"MJD"	"time"	"52329.81"	"band"	"R"	"abmag"	"13"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52330.13"	"band"	"V"	"abmag"	"13.179"	"aberr"	"0.025"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52330.13"	"band"	"U"	"abmag"	"15.106"	"aberr"	"0.066"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52330.13"	"band"	"R"	"abmag"	"12.751"	"aberr"	"0.018"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52330.13"	"band"	"B"	"abmag"	"14.311"	"aberr"	"0.023"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52330.13"	"band"	"I"	"abmag"	"12.561"	"aberr"	"0.027"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52330.13"	"band"	"B"	"abmag"	"14.66"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52330.13"	"band"	"I"	"abmag"	"12.69"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52330.13"	"band"	"R"	"abmag"	"12.95"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52330.13"	"band"	"U"	"abmag"	"15.52"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52330.13"	"band"	"V"	"abmag"	"13.44"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52330.56"	"band"	"V"	"abmag"	"13.45"	"aberr"	"0.03"	"source"	"1,5"
"photometry"	"timeunit"	"MJD"	"time"	"52330.56"	"band"	"R"	"abmag"	"13.0"	"aberr"	"0.03"	"source"	"1,5"
"photometry"	"timeunit"	"MJD"	"time"	"52330.56"	"band"	"B"	"abmag"	"14.74"	"aberr"	"0.02"	"source"	"1,5"
"photometry"	"timeunit"	"MJD"	"time"	"52330.56"	"band"	"I"	"abmag"	"12.68"	"aberr"	"0.03"	"source"	"1,5"
"photometry"	"timeunit"	"MJD"	"time"	"52330.81"	"band"	"V"	"abmag"	"13.5"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52331.58"	"band"	"V"	"abmag"	"13.52"	"aberr"	"0.03"	"source"	"1,5"
"photometry"	"timeunit"	"MJD"	"time"	"52331.58"	"band"	"R"	"abmag"	"13.06"	"aberr"	"0.04"	"source"	"1,5"
"photometry"	"timeunit"	"MJD"	"time"	"52331.58"	"band"	"B"	"abmag"	"14.79"	"aberr"	"0.02"	"source"	"1,5"
"photometry"	"timeunit"	"MJD"	"time"	"52331.58"	"band"	"I"	"abmag"	"12.72"	"aberr"	"0.02"	"source"	"1,5"
"photometry"	"timeunit"	"MJD"	"time"	"52331.58"	"band"	"U"	"abmag"	"16.1"	"aberr"	"0.12"	"source"	"1,5"
"photometry"	"timeunit"	"MJD"	"time"	"52331.69"	"band"	"V"	"abmag"	"13.5624"	"aberr"	"0.009"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52331.69"	"band"	"V"	"abmag"	"13.5654"	"aberr"	"0.009"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52331.69"	"band"	"V"	"abmag"	"13.5604"	"aberr"	"0.008"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52331.69"	"band"	"V"	"abmag"	"13.5624"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52331.69"	"band"	"V"	"abmag"	"13.5594"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52331.69"	"band"	"V"	"abmag"	"13.5854"	"aberr"	"0.01"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52331.69"	"band"	"V"	"abmag"	"13.5544"	"aberr"	"0.009"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52331.69"	"band"	"V"	"abmag"	"13.55"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52331.69"	"band"	"V"	"abmag"	"13.56"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52331.69"	"band"	"V"	"abmag"	"13.59"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52331.7"	"band"	"V"	"abmag"	"13.5454"	"aberr"	"0.009"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52331.7"	"band"	"V"	"abmag"	"13.5704"	"aberr"	"0.008"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52331.7"	"band"	"V"	"abmag"	"13.5574"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52331.7"	"band"	"V"	"abmag"	"13.5464"	"aberr"	"0.008"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52331.7"	"band"	"V"	"abmag"	"13.5654"	"aberr"	"0.01"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52331.7"	"band"	"V"	"abmag"	"13.5584"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52331.7"	"band"	"V"	"abmag"	"13.5654"	"aberr"	"0.009"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52331.7"	"band"	"V"	"abmag"	"13.5504"	"aberr"	"0.009"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52331.7"	"band"	"V"	"abmag"	"13.56"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52331.7"	"band"	"V"	"abmag"	"13.54"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52331.7"	"band"	"V"	"abmag"	"13.55"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52331.7"	"band"	"V"	"abmag"	"13.57"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52331.71"	"band"	"V"	"abmag"	"13.5484"	"aberr"	"0.012"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52331.71"	"band"	"V"	"abmag"	"13.5664"	"aberr"	"0.009"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52331.71"	"band"	"V"	"abmag"	"13.5584"	"aberr"	"0.009"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52331.71"	"band"	"V"	"abmag"	"13.5644"	"aberr"	"0.008"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52331.71"	"band"	"V"	"abmag"	"13.5624"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52331.71"	"band"	"V"	"abmag"	"13.5694"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52331.71"	"band"	"V"	"abmag"	"13.55"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52331.71"	"band"	"V"	"abmag"	"13.56"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52331.71"	"band"	"V"	"abmag"	"13.57"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52331.72"	"band"	"V"	"abmag"	"13.5674"	"aberr"	"0.007"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52331.72"	"band"	"V"	"abmag"	"13.5794"	"aberr"	"0.009"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52331.72"	"band"	"V"	"abmag"	"13.5694"	"aberr"	"0.009"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52331.72"	"band"	"V"	"abmag"	"13.5584"	"aberr"	"0.008"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52331.72"	"band"	"V"	"abmag"	"13.5614"	"aberr"	"0.008"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52331.72"	"band"	"V"	"abmag"	"13.5614"	"aberr"	"0.014"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52331.72"	"band"	"V"	"abmag"	"13.5564"	"aberr"	"0.008"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52331.72"	"band"	"V"	"abmag"	"13.56"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52331.72"	"band"	"V"	"abmag"	"13.58"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52331.72"	"band"	"V"	"abmag"	"13.57"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52331.73"	"band"	"V"	"abmag"	"13.5604"	"aberr"	"0.008"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52331.73"	"band"	"V"	"abmag"	"13.5454"	"aberr"	"0.009"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52331.73"	"band"	"V"	"abmag"	"13.5554"	"aberr"	"0.009"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52331.73"	"band"	"V"	"abmag"	"13.5514"	"aberr"	"0.013"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52331.73"	"band"	"V"	"abmag"	"13.5494"	"aberr"	"0.009"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52331.73"	"band"	"V"	"abmag"	"13.5484"	"aberr"	"0.009"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52331.73"	"band"	"V"	"abmag"	"13.5694"	"aberr"	"0.012"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52331.73"	"band"	"V"	"abmag"	"13.5524"	"aberr"	"0.011"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52331.73"	"band"	"V"	"abmag"	"13.55"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52331.73"	"band"	"V"	"abmag"	"13.54"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52331.73"	"band"	"V"	"abmag"	"13.57"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52331.73"	"band"	"V"	"abmag"	"13.56"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52331.74"	"band"	"V"	"abmag"	"13.5544"	"aberr"	"0.01"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52331.74"	"band"	"V"	"abmag"	"13.5534"	"aberr"	"0.012"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52331.74"	"band"	"V"	"abmag"	"13.5584"	"aberr"	"0.009"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52331.74"	"band"	"V"	"abmag"	"13.5274"	"aberr"	"0.012"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52331.74"	"band"	"V"	"abmag"	"13.5554"	"aberr"	"0.012"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52331.74"	"band"	"V"	"abmag"	"13.55"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52331.74"	"band"	"V"	"abmag"	"13.56"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52331.74"	"band"	"V"	"abmag"	"13.53"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52331.75"	"band"	"V"	"abmag"	"13.5694"	"aberr"	"0.016"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52331.75"	"band"	"V"	"abmag"	"13.5534"	"aberr"	"0.012"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52331.75"	"band"	"V"	"abmag"	"13.5454"	"aberr"	"0.013"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52331.75"	"band"	"V"	"abmag"	"13.5644"	"aberr"	"0.012"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52331.75"	"band"	"V"	"abmag"	"13.5684"	"aberr"	"0.014"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52331.75"	"band"	"V"	"abmag"	"13.5554"	"aberr"	"0.013"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52331.75"	"band"	"V"	"abmag"	"13.55"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52331.75"	"band"	"V"	"abmag"	"13.56"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52331.75"	"band"	"V"	"abmag"	"13.54"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52331.75"	"band"	"V"	"abmag"	"13.57"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52331.76"	"band"	"V"	"abmag"	"13.5154"	"aberr"	"0.013"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52331.76"	"band"	"V"	"abmag"	"13.5464"	"aberr"	"0.014"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52331.76"	"band"	"V"	"abmag"	"13.5394"	"aberr"	"0.015"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52331.76"	"band"	"V"	"abmag"	"13.52"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52331.76"	"band"	"V"	"abmag"	"13.54"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52331.76"	"band"	"V"	"abmag"	"13.55"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52332.41"	"band"	"R"	"abmag"	"13.13"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52332.58"	"band"	"V"	"abmag"	"13.6"	"aberr"	"0.03"	"source"	"1,5"
"photometry"	"timeunit"	"MJD"	"time"	"52332.58"	"band"	"R"	"abmag"	"13.12"	"aberr"	"0.03"	"source"	"1,5"
"photometry"	"timeunit"	"MJD"	"time"	"52332.58"	"band"	"B"	"abmag"	"14.86"	"aberr"	"0.02"	"source"	"1,5"
"photometry"	"timeunit"	"MJD"	"time"	"52332.58"	"band"	"I"	"abmag"	"12.76"	"aberr"	"0.02"	"source"	"1,5"
"photometry"	"timeunit"	"MJD"	"time"	"52332.76"	"band"	"C"	"abmag"	"13.5"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52332.8"	"band"	"C"	"abmag"	"13.9"	"source"	"7,8"
"photometry"	"timeunit"	"MJD"	"time"	"52333.14"	"band"	"V"	"abmag"	"13.421"	"aberr"	"0.026"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52333.14"	"band"	"U"	"abmag"	"15.47"	"aberr"	"0.037"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52333.14"	"band"	"R"	"abmag"	"12.94"	"aberr"	"0.018"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52333.14"	"band"	"B"	"abmag"	"14.499"	"aberr"	"0.04"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52333.14"	"band"	"I"	"abmag"	"12.658"	"aberr"	"0.025"	"source"	"1,2"
"photometry"	"timeunit"	"MJD"	"time"	"52333.14"	"band"	"B"	"abmag"	"14.85"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52333.14"	"band"	"I"	"abmag"	"12.79"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52333.14"	"band"	"R"	"abmag"	"13.14"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52333.14"	"band"	"U"	"abmag"	"15.88"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52333.14"	"band"	"V"	"abmag"	"13.68"	"source"	"7,9"
"photometry"	"timeunit"	"MJD"	"time"	"52333.6"	"band"	"V"	"abmag"	"13.64"	"aberr"	"0.03"	"source"	"1,5"
"photometry"	"timeunit"	"MJD"	"time"	"52333.6"	"band"	"R"	"abmag"	"13.18"	"aberr"	"0.03"	"source"	"1,5"
"photometry"	"timeunit"	"MJD"	"time"	"52333.6"	"band"	"B"	"abmag"	"14.94"	"aberr"	"0.02"	"source"	"1,5"
"photometry"	"timeunit"	"MJD"	"time"	"52333.6"	"band"	"I"	"abmag"	"12.79"	"aberr"	"0.03"	"source"	"1,5"
"photometry"	"timeunit"	"MJD"	"time"	"52333.69"	"band"	"V"	"abmag"	"13.7344"	"aberr"	"0.018"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52333.69"	"band"	"V"	"abmag"	"13.7254"	"aberr"	"0.016"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52333.69"	"band"	"V"	"abmag"	"13.7064"	"aberr"	"0.014"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52333.69"	"band"	"V"	"abmag"	"13.7344"	"aberr"	"0.011"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52333.69"	"band"	"V"	"abmag"	"13.7504"	"aberr"	"0.015"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52333.69"	"band"	"V"	"abmag"	"13.7314"	"aberr"	"0.01"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52333.69"	"band"	"V"	"abmag"	"13.7164"	"aberr"	"0.009"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52333.69"	"band"	"V"	"abmag"	"13.7334"	"aberr"	"0.01"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52333.69"	"band"	"V"	"abmag"	"13.7264"	"aberr"	"0.011"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52333.69"	"band"	"V"	"abmag"	"13.7274"	"aberr"	"0.01"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52333.69"	"band"	"V"	"abmag"	"13.7384"	"aberr"	"0.009"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52333.69"	"band"	"V"	"abmag"	"13.72"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52333.69"	"band"	"V"	"abmag"	"13.73"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52333.69"	"band"	"V"	"abmag"	"13.75"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52333.69"	"band"	"V"	"abmag"	"13.71"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52333.7"	"band"	"V"	"abmag"	"13.7254"	"aberr"	"0.009"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52333.7"	"band"	"V"	"abmag"	"13.7324"	"aberr"	"0.009"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52333.7"	"band"	"V"	"abmag"	"13.7554"	"aberr"	"0.008"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52333.7"	"band"	"V"	"abmag"	"13.7184"	"aberr"	"0.011"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52333.7"	"band"	"V"	"abmag"	"13.7304"	"aberr"	"0.01"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52333.7"	"band"	"V"	"abmag"	"13.7164"	"aberr"	"0.009"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52333.7"	"band"	"V"	"abmag"	"13.7294"	"aberr"	"0.008"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52333.7"	"band"	"V"	"abmag"	"13.7264"	"aberr"	"0.011"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52333.7"	"band"	"V"	"abmag"	"13.7284"	"aberr"	"0.008"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52333.7"	"band"	"V"	"abmag"	"13.7394"	"aberr"	"0.009"	"source"	"1,3"
"photometry"	"timeunit"	"MJD"	"time"	"52333.7"	"band"	"V"	"abmag"	"13.72"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52333.7"	"band"	"V"	"abmag"	"13.74"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52333.7"	"band"	"V"	"abmag"	"13.73"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52333.7"	"band"	"V"	"abmag"	"13.76"	"source"	"7,10"
"photometry"	"timeunit"	"MJD"	"time"	"52333.71"	"band"	"V"	"abmag"	"13.7424"	"aberr"	"0.008"	"source"	"1,3"
